#CPU cycle, #miss
95732, 250
96772, 258
95488, 247
94680, 243
94940, 247
95630, 248
95858, 252
95880, 251
96508, 256
96868, 260
96384, 255
96482, 256
96384, 255
96482, 256
96886, 260
95884, 251
95732, 250
96258, 254
95488, 247
95860, 252
94776, 246
95488, 247
96482, 257
96508, 256
96144, 253
95488, 248
96772, 258
96628, 258
96118, 253
96012, 252
96772, 258
95630, 248
96764, 259
96384, 255
96384, 255
96384, 255
96258, 254
96144, 253
96484, 257
96258, 254
94940, 247
95630, 248
95732, 250
96358, 256
96010, 253
96144, 253
95488, 248
95336, 246
96384, 255
96144, 252
96258, 254
95630, 248
96628, 257
96144, 252
96232, 254
94914, 247
96144, 253
96384, 255
94940, 247
95630, 249
96628, 257
96508, 257
96258, 254
96384, 255
96654, 258
96384, 255
94784, 246
95884, 250
96886, 259
95488, 248
95990, 252
96886, 259
96012, 251
96886, 259
95858, 252
96144, 253
95630, 249
96144, 253
94940, 247
96012, 252
96144, 253
96632, 258
96654, 258
96144, 253
95732, 250
95874, 251
95630, 248
94680, 243
95630, 249
96384, 255
96144, 253
96654, 258
96258, 254
96772, 259
96258, 254
96654, 258
96144, 253
94940, 247
96258, 254
96358, 256
95616, 249
96886, 259
94496, 244
96384, 255
95758, 250
94498, 242
96012, 251
96258, 254
96012, 251
95630, 249
96012, 251
96358, 255
96258, 254
94680, 241
96384, 255
96358, 256
95630, 249
94940, 247
97026, 261
96654, 257
96144, 253
95488, 247
96508, 256
96012, 252
96654, 258
96508, 257
94776, 246
94790, 246
95630, 249
96508, 256
95884, 251
96144, 252
95488, 248
95630, 249
95732, 250
95884, 250
97026, 261
96384, 255
96012, 251
95732, 250
94680, 241
96900, 260
95732, 250
96384, 255
95758, 251
95760, 250
96258, 254
96654, 257
96258, 254
96886, 260
96482, 256
96886, 259
96258, 254
96628, 257
96012, 252
96386, 255
95884, 251
96384, 255
95884, 250
95758, 250
95998, 252
96144, 253
96012, 251
96508, 256
96358, 255
96012, 252
96012, 252
96258, 254
96772, 259
95630, 249
96012, 252
96358, 255
96358, 256
96886, 260
96508, 257
96012, 252
96012, 251
95880, 251
96916, 260
96144, 252
95604, 249
96384, 255
96628, 258
96258, 254
96144, 252
95884, 250
96482, 257
95488, 247
96502, 257
96628, 257
96012, 251
95488, 248
96358, 255
96258, 254
95884, 250
96144, 252
96012, 251
96144, 253
95488, 248
95732, 250
95630, 249
96250, 255
96772, 259
96146, 253
95488, 248
96144, 253
95630, 249
96134, 254
96482, 256
95630, 248
96258, 254
96358, 255
95630, 249
95630, 249
96654, 257
96482, 256
96258, 254
96012, 251
96144, 253
96772, 259
96654, 258
95488, 248
96384, 255
96258, 254
94680, 244
94776, 246
96752, 259
95732, 250
96772, 258
96258, 254
95488, 247
95884, 250
96012, 251
96012, 252
95986, 252
96012, 252
96358, 255
96260, 254
96886, 259
96144, 253
96012, 252
96012, 251
95630, 248
96258, 254
96384, 255
96144, 253
96012, 251
96258, 254
96144, 253
96258, 254
96118, 253
96508, 256
95630, 248
96258, 254
95630, 249
96012, 251
96384, 255
95630, 248
96012, 251
96888, 260
94776, 246
95630, 248
95606, 249
96384, 255
96144, 253
94940, 247
96258, 254
95872, 252
96002, 253
95630, 249
95992, 253
96772, 259
96012, 251
96258, 254
96482, 256
95604, 249
96258, 254
96508, 256
95630, 249
95884, 250
96144, 253
95630, 248
95488, 248
96258, 254
96654, 258
95732, 250
95880, 252
94782, 246
96232, 255
95604, 249
95488, 248
96232, 254
96144, 253
95630, 248
96144, 253
96144, 253
96654, 257
95874, 252
96772, 259
94680, 243
96384, 255
95884, 251
95630, 248
96144, 253
94680, 244
95732, 250
96260, 255
96012, 251
94802, 246
96384, 255
96650, 258
95884, 251
96654, 258
96012, 251
96384, 255
96258, 254
94498, 241
96144, 253
96360, 255
95630, 249
96012, 251
96258, 254
96508, 256
94776, 246
97026, 261
96012, 251
96654, 258
95610, 249
96384, 255
95630, 248
95630, 249
96118, 253
95758, 250
96384, 256
96886, 259
96384, 255
96258, 254
96886, 259
95488, 248
96144, 252
96258, 254
96144, 253
95732, 250
96258, 254
96384, 255
96258, 254
96906, 260
96384, 255
96902, 260
94776, 246
96012, 251
96654, 258
96886, 259
96144, 252
95880, 251
96012, 252
96258, 254
96012, 251
95630, 249
95732, 250
94940, 247
96012, 251
96144, 253
96654, 258
96654, 258
94670, 245
96144, 253
96508, 257
95758, 250
96508, 257
96506, 257
96258, 254
96144, 253
95612, 249
96012, 251
95630, 249
96482, 257
96144, 253
96888, 260
96772, 259
95630, 249
95478, 248
96508, 256
96258, 254
96772, 259
97026, 261
95630, 249
96256, 255
96144, 253
96012, 251
96746, 259
95880, 251
96012, 252
96654, 257
96384, 255
96144, 253
96144, 253
96144, 252
95758, 250
95884, 250
95630, 248
94940, 247
95732, 250
95874, 251
96012, 251
96118, 253
96482, 256
95732, 250
96258, 254
95884, 251
96258, 254
95488, 247
95478, 248
96384, 256
96628, 257
95604, 249
96482, 257
96012, 251
96260, 254
96012, 251
95630, 249
96258, 254
94680, 244
95732, 250
96372, 255
96628, 257
95610, 249
94784, 246
96654, 257
96144, 253
96146, 254
96258, 254
96258, 253
95996, 252
96144, 253
95732, 250
96384, 255
96384, 255
95858, 252
96260, 254
96508, 256
94668, 245
96902, 260
96144, 253
96482, 256
96654, 258
96508, 256
96144, 253
95610, 249
96232, 254
96942, 260
97026, 261
96384, 256
95630, 248
97198, 262
96258, 254
96772, 259
96628, 257
96634, 258
96358, 255
95630, 248
95884, 251
96012, 251
96258, 254
96772, 258
96250, 255
96010, 253
96246, 255
96384, 255
96508, 257
96482, 257
95488, 248
96486, 257
96144, 253
96118, 253
96258, 255
96508, 256
96482, 257
96358, 255
96258, 254
96232, 254
95630, 248
95610, 249
96144, 252
95732, 250
96012, 252
96258, 254
95884, 250
96012, 251
95484, 249
96384, 255
96490, 256
96628, 257
96246, 255
96746, 259
96258, 254
96144, 253
96384, 255
96384, 255
96144, 252
96258, 254
95732, 250
95732, 250
96654, 257
96012, 251
96384, 255
96144, 253
96252, 255
96144, 253
96258, 253
95630, 249
96384, 255
96384, 256
94780, 246
95750, 251
96258, 254
96258, 254
96012, 252
96384, 255
96654, 257
95858, 252
94776, 246
96654, 258
96012, 252
94660, 245
96144, 253
96384, 255
96630, 257
96654, 258
96654, 257
96384, 256
96508, 257
96144, 252
96010, 253
96772, 259
96384, 255
96772, 258
96508, 256
96628, 258
96258, 254
96886, 259
96012, 252
94492, 244
96258, 254
96012, 252
96118, 254
96366, 256
96508, 256
96258, 254
95996, 253
96492, 257
95630, 249
96258, 254
95732, 250
94680, 243
96258, 254
96012, 252
95488, 247
96886, 259
95630, 248
96144, 253
94940, 247
96144, 253
96654, 257
96654, 257
95732, 250
94940, 247
96508, 256
94680, 244
96012, 252
96144, 253
96126, 254
94802, 245
96746, 258
96012, 252
95880, 251
96886, 259
96012, 252
95732, 250
96012, 251
96384, 255
96746, 259
95630, 248
95732, 250
96482, 257
94654, 245
96012, 251
94778, 246
96258, 254
95630, 249
96630, 258
96386, 255
95880, 251
96508, 256
96482, 257
95986, 253
96384, 255
96144, 253
95732, 250
96384, 255
96764, 259
96654, 258
96654, 257
96144, 253
96358, 256
96144, 253
96384, 255
97026, 262
96258, 254
95732, 250
96360, 255
96144, 253
96258, 254
95732, 250
95872, 252
96628, 257
94940, 247
96886, 259
96002, 252
96384, 255
95630, 249
96258, 254
95880, 251
96012, 252
96144, 253
96144, 253
96358, 256
96772, 259
94680, 244
96012, 251
96772, 259
96258, 254
95630, 249
94940, 247
96258, 254
96368, 256
96232, 254
96144, 253
96898, 260
96232, 254
96358, 256
95732, 250
95876, 251
96144, 252
95884, 251
95880, 251
95880, 251
96384, 255
96508, 256
96384, 255
94680, 241
96012, 251
96012, 251
96012, 252
96772, 258
96384, 255
96508, 256
96360, 256
95884, 250
96144, 253
96884, 260
94780, 246
94802, 246
96118, 253
95630, 248
96012, 253
95630, 249
95860, 252
95616, 249
96012, 251
94680, 242
95630, 249
96482, 257
95880, 252
96258, 254
95884, 250
94498, 241
96654, 257
96144, 253
96384, 255
96366, 255
96482, 256
96772, 259
96118, 253
96012, 252
96118, 253
96654, 258
97026, 261
96358, 255
96508, 256
95630, 249
95758, 250
96144, 253
96144, 253
96508, 257
96258, 254
94776, 246
95758, 250
95732, 250
96384, 255
96144, 253
96482, 256
96384, 256
96654, 257
96384, 255
96384, 255
95618, 249
95732, 250
95986, 253
96654, 258
95876, 251
96384, 255
96118, 253
96886, 259
95630, 249
96384, 255
96012, 251
95486, 248
96144, 253
95630, 248
96358, 255
94680, 243
96258, 254
95884, 250
95630, 248
95884, 251
96144, 253
96012, 251
96628, 257
96258, 254
95876, 251
95986, 253
96358, 255
96482, 256
96654, 257
96258, 254
94680, 244
95630, 248
96012, 251
96144, 253
96384, 255
96258, 254
96482, 257
96012, 251
96144, 253
95884, 250
96508, 256
96654, 258
95884, 250
96144, 253
96654, 257
96384, 255
95610, 249
95880, 251
96384, 255
96384, 255
96654, 258
95630, 249
95876, 252
96232, 254
95630, 248
96384, 256
96482, 257
96508, 257
96144, 252
95488, 248
95990, 253
96012, 252
96654, 257
95480, 248
94680, 244
94680, 244
95488, 247
96482, 256
95630, 249
96240, 254
96012, 252
95884, 251
95732, 250
96012, 251
96384, 255
96654, 258
95732, 250
95884, 250
96762, 259
96384, 255
96772, 259
94660, 245
96358, 255
96384, 255
94802, 245
96246, 254
96012, 252
97026, 261
95732, 250
95630, 249
96358, 255
95630, 248
96358, 255
96012, 252
96144, 253
96012, 251
96508, 256
94940, 247
96012, 252
94940, 247
96232, 254
96144, 253
94782, 246
96012, 251
96384, 255
96012, 252
96628, 257
96258, 254
95630, 249
96012, 252
95630, 248
96384, 256
95630, 249
96358, 256
96628, 258
96144, 253
94940, 247
95732, 250
95630, 248
95880, 251
96654, 258
96012, 252
96628, 258
95630, 248
95884, 250
94790, 246
96508, 256
96482, 256
95880, 251
96136, 253
96654, 258
95732, 250
96508, 256
96002, 253
95630, 248
96384, 255
96258, 254
95874, 252
96144, 253
96886, 260
94788, 246
96118, 253
96886, 259
95484, 249
95732, 250
96508, 256
96012, 251
95990, 252
96012, 252
96508, 256
96012, 251
96144, 253
96654, 257
96258, 254
96752, 259
96258, 254
96258, 254
96886, 259
95880, 251
95732, 250
95758, 251
96258, 254
94680, 244
96358, 256
95732, 250
95732, 250
94782, 246
95630, 248
95630, 249
96654, 257
96146, 253
94680, 240
96258, 254
96770, 259
96144, 253
96628, 257
95610, 249
95732, 250
96144, 252
96886, 260
96012, 252
96146, 253
94680, 244
96144, 252
95884, 250
95884, 250
95868, 252
96012, 252
96654, 258
94680, 243
96144, 253
95884, 250
95604, 249
95884, 251
95336, 246
96384, 255
94940, 247
96258, 254
96258, 254
96144, 253
96358, 256
96628, 258
96508, 256
96260, 254
95732, 250
94680, 244
95986, 252
96144, 253
96144, 253
96628, 258
96144, 253
96258, 254
96482, 256
96384, 255
97198, 262
94802, 245
95630, 248
96260, 254
96628, 258
95488, 248
95488, 247
96358, 255
96654, 257
95488, 248
94680, 244
96508, 256
95630, 249
96144, 253
95630, 248
96144, 253
96258, 254
96384, 255
95488, 248
95732, 250
96012, 251
96144, 252
96628, 258
95732, 250
96000, 253
96654, 257
96258, 254
95884, 250
96494, 256
96654, 258
96754, 259
96384, 255
96012, 251
95884, 250
96012, 252
96258, 254
94940, 247
96258, 254
96508, 257
95884, 251
96144, 252
96012, 251
96144, 253
96012, 251
95868, 251
94940, 247
96384, 255
96258, 254
96384, 255
95630, 249
96654, 257
96144, 253
96012, 251
96772, 259
95630, 249
96258, 254
96012, 252
96746, 259
96508, 257
96384, 255
94802, 245
96746, 259
95884, 250
94800, 246
96904, 260
96508, 256
96872, 260
95630, 249
95732, 250
95630, 249
96628, 258
95758, 249
96118, 254
96144, 253
95732, 250
96258, 254
95616, 249
96258, 253
96012, 253
96144, 253
